timestamp,ac_kwh,fan_1_kwh,fan_2_kwh,fan_3_kwh,fan_4_kwh,fridge_kwh,hrs_kwh,induction-stove_kwh,iron-box_kwh,light_1_kwh,light_2_kwh,light_3_kwh,light_4_kwh,light_5_kwh,mixi_kwh,tv_kwh,unit_kwh_kwh,washing-machine_kwh,water-pump_kwh,total_kwh
1761579900,0.0023,0.0058,0.0093,0.0118,0.0141,0.0412,0.0002,0.0597,0.0167,0.0024,0.0041,0.003,0.0016,0.0033,0.0078,0.0001,0.0003,0.003,0.0227,0.2094
1761580800,0.0023,0.0059,0.0091,0.0118,0.0141,0.0412,0.0001,0.0598,0.0168,0.0026,0.004,0.0031,0.0015,0.0033,0.0078,0.0003,0.0003,0.0029,0.0227,0.2096
1761581700,0.0023,0.0058,0.0091,0.0118,0.0142,0.0411,0.0002,0.0596,0.0167,0.0026,0.004,0.0029,0.0015,0.0034,0.008,0.0001,0.0001,0.0029,0.0227,0.209
1761582600,0.0001,0.0115,0.0023,0.0128,0.0002,0.0333,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0137,0.0002,0.0002,0.0003,0.0002,0.0002,0.076
1761583500,0.0002,0.0114,0.0022,0.0128,0.0002,0.0332,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0002,0.0136,0.0002,0.0002,0.0002,0.0001,0.0002,0.0756
1761584400,0.0002,0.0115,0.0023,0.0126,0.0001,0.0333,0.0001,0.0002,0.0001,0.0002,0.0003,0.0002,0.0002,0.0135,0.0002,0.0002,0.0002,0.0,0.0002,0.0756
1761585300,0.0002,0.0115,0.0023,0.0125,0.0002,0.0334,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0136,0.0002,0.0002,0.0003,0.0001,0.0001,0.0755
1761586200,0.0002,0.0114,0.0022,0.0127,0.0003,0.0334,0.0,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0137,0.0002,0.0003,0.0003,0.0002,0.0001,0.0761
1761587100,0.0002,0.0115,0.0023,0.0127,0.0002,0.0333,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0135,0.0001,0.0001,0.0003,0.0001,0.0002,0.0754
1761588000,0.0002,0.0114,0.0022,0.0126,0.0001,0.0334,0.0001,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0136,0.0001,0.0002,0.0001,0.0002,0.0002,0.0753
1761588900,0.0002,0.0114,0.0022,0.0127,0.0002,0.0333,0.0003,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0.0136,0.0002,0.0001,0.0002,0.0002,0.0001,0.0758
1761589800,0.0002,0.0072,0.0099,0.0052,0.0001,0.0305,0.0002,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.014,0.0003,0.0002,0.0002,0.0002,0.0003,0.0695
1761590700,0.0003,0.0071,0.0101,0.0052,0.0001,0.0305,0.0002,0.0003,0.0002,0.0001,0.0001,0.0002,0.0001,0.014,0.0003,0.0001,0.0001,0.0002,0.0001,0.0693
1761591600,0.0001,0.0071,0.0101,0.0051,0.0003,0.0304,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0003,0.014,0.0001,0.0002,0.0001,0.0001,0.0001,0.069
1761592500,0.0003,0.0072,0.0101,0.0051,0.0,0.0305,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0139,0.0001,0.0003,0.0002,0.0001,0.0001,0.0691
1761593400,0.0002,0.0072,0.0101,0.0051,0.0002,0.0306,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0141,0.0002,0.0002,0.0002,0.0,0.0001,0.0694
1761594300,0.0002,0.0072,0.0101,0.005,0.0002,0.0305,0.0002,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0141,0.0003,0.0003,0.0002,0.0,0.0001,0.0696
1761595200,0.0003,0.0071,0.0101,0.0051,0.0002,0.0304,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0141,0.0002,0.0001,0.0001,0.0001,0.0003,0.0692
1761596100,0.0003,0.0072,0.01,0.0052,0.0002,0.0306,0.0003,0.0001,0.0001,0.0002,0.0001,0.0003,0.0001,0.0139,0.0003,0.0001,0.0001,0.0001,0.0002,0.0694
1761597000,0.0002,0.0072,0.01,0.0052,0.0002,0.0305,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0139,0.0002,0.0003,0.0001,0.0002,0.0002,0.0694
1761597900,0.0001,0.0072,0.0101,0.0052,0.0001,0.0305,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0002,0.0141,0.0003,0.0003,0.0002,0.0001,0.0002,0.0696
1761598800,0.0002,0.0072,0.01,0.0051,0.0002,0.0304,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0141,0.0003,0.0002,0.0001,0.0002,0.0002,0.0691
1761599700,0.0002,0.0072,0.0101,0.005,0.0001,0.0304,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0139,0.0001,0.0002,0.0001,0.0002,0.0002,0.0686
1761600600,0.0001,0.007,0.0101,0.0052,0.0002,0.0305,0.0003,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.014,0.0002,0.0001,0.0001,0.0001,0.0002,0.0692
1761601500,0.0002,0.0072,0.01,0.0051,0.0002,0.0304,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.014,0.0003,0.0002,0.0002,0.0002,0.0002,0.069
1761602400,0.0002,0.0071,0.0101,0.0051,0.0001,0.0306,0.0003,0.0003,0.0001,0.0001,0.0001,0.0001,0.0003,0.014,0.0001,0.0003,0.0002,0.0001,0.0002,0.0694
1761603300,0.0003,0.007,0.0101,0.0051,0.0003,0.0304,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.014,0.0001,0.0002,0.0001,0.0002,0.0001,0.0689
1761604200,0.0002,0.0071,0.0101,0.0052,0.0001,0.0305,0.0002,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.014,0.0001,0.0002,0.0001,0.0001,0.0001,0.069
1761605100,0.0002,0.0071,0.0101,0.0052,0.0001,0.0304,0.0003,0.0002,0.0002,0.0001,0.0002,0.0003,0.0002,0.0139,0.0002,0.0,0.0001,0.0002,0.0001,0.0691
1761606000,0.0002,0.0072,0.0101,0.0051,0.0003,0.0305,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.014,0.0002,0.0,0.0002,0.0002,0.0002,0.0692
1761606900,0.0003,0.0073,0.0099,0.0051,0.0002,0.0305,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.014,0.0001,0.0001,0.0002,0.0001,0.0001,0.0689
1761607800,0.0001,0.0072,0.0101,0.0051,0.0002,0.0305,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0002,0.0141,0.0003,0.0002,0.0001,0.0,0.0001,0.0693
1761608700,0.0003,0.0072,0.0099,0.005,0.0002,0.0305,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0002,0.0141,0.0002,0.0002,0.0002,0.0001,0.0002,0.0693
1761609600,0.0002,0.0071,0.0099,0.0052,0.0001,0.0305,0.0001,0.0001,0.0002,0.0001,0.0001,0.0003,0.0002,0.0139,0.0001,0.0003,0.0003,0.0001,0.0002,0.069
1761610500,0.0002,0.0071,0.01,0.0052,0.0002,0.0306,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0001,0.014,0.0001,0.0002,0.0003,0.0001,0.0002,0.0695
1761611400,0.0001,0.0016,0.0018,0.005,0.0029,0.0214,0.0003,0.0218,0.0134,0.0001,0.001,0.002,0.0017,0.0002,0.0127,0.0002,0.0002,0.0013,0.0099,0.0976
1761612300,0.0001,0.0016,0.002,0.005,0.0028,0.0215,0.0001,0.0219,0.0135,0.0002,0.0008,0.0019,0.0019,0.0002,0.0127,0.0001,0.0003,0.0012,0.01,0.0978
1761613200,0.0001,0.0015,0.0019,0.005,0.0028,0.0215,0.0003,0.022,0.0135,0.0002,0.0009,0.002,0.0018,0.0001,0.0127,0.0002,0.0002,0.0012,0.0099,0.0978
1761614100,0.0003,0.0015,0.0019,0.005,0.0028,0.0215,0.0002,0.0219,0.0136,0.0002,0.001,0.0019,0.0016,0.0002,0.0127,0.0001,0.0001,0.0013,0.0098,0.0976
1761615000,0.0001,0.0014,0.0019,0.0049,0.0028,0.0214,0.0002,0.0219,0.0134,0.0002,0.001,0.002,0.0018,0.0001,0.0126,0.0002,0.0001,0.0012,0.0098,0.097
1761615900,0.0002,0.0016,0.0019,0.0049,0.0028,0.0214,0.0002,0.0219,0.0135,0.0003,0.001,0.002,0.0018,0.0002,0.0127,0.0001,0.0001,0.0012,0.0099,0.0977
1761616800,0.0002,0.0015,0.002,0.005,0.0029,0.0216,0.0001,0.022,0.0136,0.0003,0.001,0.0019,0.0016,0.0003,0.0127,0.0001,0.0001,0.0012,0.0099,0.098
1761617700,0.0001,0.0015,0.0019,0.0049,0.0028,0.0215,0.0001,0.022,0.0134,0.0003,0.001,0.002,0.0017,0.0002,0.0127,0.0001,0.0003,0.0012,0.01,0.0977
1761618600,0.0001,0.0014,0.002,0.005,0.003,0.0215,0.0001,0.0221,0.0136,0.0002,0.0009,0.0019,0.0019,0.0002,0.0125,0.0001,0.0002,0.0013,0.01,0.098
1761619500,0.0001,0.0016,0.0019,0.0049,0.0028,0.0214,0.0001,0.0219,0.0136,0.0003,0.0009,0.002,0.0018,0.0002,0.0127,0.0001,0.0002,0.0012,0.01,0.0977
1761620400,0.0002,0.0015,0.0019,0.0048,0.0028,0.0213,0.0001,0.022,0.0134,0.0001,0.001,0.002,0.0017,0.0001,0.0127,0.0001,0.0001,0.0013,0.0099,0.097
1761621300,0.0003,0.0015,0.002,0.0049,0.0028,0.0214,0.0003,0.022,0.0134,0.0002,0.0009,0.002,0.0016,0.0003,0.0126,0.0002,0.0002,0.0013,0.0098,0.0977
1761622200,0.0002,0.0016,0.0019,0.0049,0.0028,0.0215,0.0001,0.0221,0.0136,0.0002,0.0009,0.0019,0.0018,0.0003,0.0128,0.0001,0.0001,0.0013,0.0099,0.098
1761623100,0.0002,0.0014,0.0019,0.005,0.0029,0.0215,0.0002,0.0218,0.0135,0.0002,0.0009,0.002,0.0017,0.0001,0.0126,0.0002,0.0001,0.0013,0.0099,0.0974
1761624000,0.0003,0.0015,0.0019,0.0048,0.0028,0.0214,0.0001,0.0219,0.0135,0.0003,0.0009,0.002,0.0018,0.0001,0.0126,0.0001,0.0002,0.0012,0.0099,0.0973
1761624900,0.0003,0.0016,0.0018,0.0049,0.0029,0.0214,0.0002,0.022,0.0134,0.0002,0.0009,0.002,0.0018,0.0001,0.0126,0.0002,0.0001,0.0013,0.01,0.0977
1761625800,0.0001,0.0014,0.0019,0.0048,0.0029,0.0213,0.0002,0.0218,0.0136,0.0002,0.001,0.002,0.0017,0.0003,0.0126,0.0003,0.0001,0.0012,0.0099,0.0973
1761626700,0.0003,0.0015,0.0018,0.0049,0.0029,0.0215,0.0002,0.022,0.0134,0.0001,0.0009,0.0021,0.0018,0.0001,0.0128,0.0002,0.0001,0.0013,0.0099,0.0978
1761627600,0.0002,0.0015,0.0018,0.0049,0.0028,0.0215,0.0002,0.0219,0.0135,0.0001,0.0009,0.0019,0.0016,0.0001,0.0126,0.0003,0.0003,0.0013,0.0098,0.0972
1761628500,0.0001,0.0015,0.002,0.005,0.0028,0.0214,0.0001,0.0219,0.0135,0.0001,0.001,0.0019,0.0017,0.0001,0.0127,0.0002,0.0001,0.0012,0.0099,0.0972
1761629400,0.0002,0.0015,0.0019,0.005,0.0028,0.0215,0.0001,0.0219,0.0134,0.0002,0.001,0.002,0.0017,0.0001,0.0128,0.0002,0.0002,0.0011,0.0099,0.0975
1761630300,0.0003,0.0016,0.0018,0.005,0.0028,0.0214,0.0002,0.0219,0.0136,0.0001,0.001,0.0019,0.0019,0.0003,0.0126,0.0002,0.0002,0.0013,0.0099,0.098
1761631200,0.0001,0.0015,0.0019,0.0049,0.0028,0.0216,0.0002,0.0218,0.0135,0.0003,0.0009,0.0019,0.0017,0.0001,0.0128,0.0002,0.0002,0.0013,0.0099,0.0976
1761632100,0.0001,0.0016,0.002,0.005,0.0029,0.0214,0.0003,0.0219,0.0134,0.0002,0.0009,0.002,0.0018,0.0001,0.0126,0.0001,0.0002,0.0012,0.0099,0.0976
1761633000,0.0001,0.0014,0.0019,0.005,0.0028,0.0216,0.0001,0.0218,0.0135,0.0002,0.0009,0.002,0.0018,0.0002,0.0128,0.0002,0.0002,0.0012,0.01,0.0977
1761633900,0.0001,0.0015,0.0019,0.0049,0.0029,0.0215,0.0001,0.0219,0.0136,0.0003,0.001,0.0019,0.0017,0.0003,0.0128,0.0002,0.0002,0.0013,0.0099,0.098
1761634800,0.0002,0.0015,0.002,0.005,0.0029,0.0216,0.0001,0.0218,0.0135,0.0003,0.0009,0.0021,0.0017,0.0001,0.0126,0.0109,0.0001,0.0013,0.0098,0.1084
1761635700,0.0,0.0015,0.002,0.005,0.0029,0.0216,0.0001,0.022,0.0135,0.0002,0.0009,0.002,0.0018,0.0003,0.0126,0.0268,0.0001,0.0012,0.0098,0.1243
1761636600,0.0002,0.0016,0.002,0.0049,0.0029,0.0215,0.0001,0.0219,0.0136,0.0001,0.0009,0.0019,0.0017,0.0001,0.0127,0.0267,0.0003,0.0013,0.0098,0.1242
1761637500,0.0003,0.0014,0.0018,0.0049,0.003,0.0215,0.0003,0.0219,0.0134,0.0002,0.001,0.0021,0.0018,0.0002,0.0127,0.0267,0.0002,0.0012,0.0098,0.1244
1761638400,0.0001,0.0014,0.0018,0.005,0.0029,0.0214,0.0001,0.0219,0.0135,0.0003,0.001,0.002,0.0017,0.0001,0.0126,0.0267,0.0003,0.0013,0.01,0.1241
1761639300,0.0002,0.0016,0.002,0.0049,0.0028,0.0215,0.0001,0.022,0.0136,0.0003,0.001,0.0021,0.0017,0.0002,0.0126,0.0001,0.0001,0.0012,0.0099,0.0979
1761640200,0.0003,0.0015,0.0018,0.0049,0.0028,0.0213,0.0003,0.0218,0.0135,0.0002,0.001,0.002,0.0017,0.0001,0.0126,0.0002,0.0003,0.0012,0.0098,0.0973
1761641100,0.0002,0.0016,0.0019,0.0048,0.0029,0.0215,0.0001,0.0218,0.0135,0.0002,0.001,0.002,0.0017,0.0001,0.0126,0.0002,0.0001,0.0013,0.0098,0.0973
1761642000,0.0001,0.0015,0.002,0.0049,0.0029,0.0214,0.0003,0.0221,0.0134,0.0003,0.001,0.0021,0.0017,0.0002,0.0127,0.0001,0.0002,0.0012,0.0099,0.098
1761642900,0.0001,0.0016,0.0019,0.005,0.003,0.0215,0.0002,0.022,0.0134,0.0003,0.001,0.002,0.0017,0.0001,0.0128,0.0001,0.0003,0.0011,0.01,0.0981
1761643800,0.0003,0.0014,0.002,0.005,0.0028,0.0214,0.0003,0.0219,0.0134,0.0002,0.001,0.002,0.0018,0.0002,0.0127,0.0002,0.0002,0.0013,0.01,0.0981
1761644700,0.0001,0.0016,0.002,0.005,0.003,0.0216,0.0002,0.022,0.0134,0.0002,0.001,0.0019,0.0017,0.0002,0.0128,0.0002,0.0001,0.0012,0.01,0.0982
1761645600,0.0001,0.0015,0.0019,0.005,0.0029,0.0215,0.0001,0.0219,0.0136,0.0003,0.001,0.002,0.0018,0.0001,0.0126,0.0001,0.0002,0.0013,0.0098,0.0977
1761646500,0.0002,0.0014,0.002,0.005,0.0028,0.0215,0.0001,0.0219,0.0134,0.0001,0.0009,0.0019,0.0017,0.0002,0.0127,0.1171,0.0,0.0012,0.0099,0.214
1761647400,0.0001,0.0015,0.0019,0.0049,0.0028,0.0215,0.0002,0.0218,0.0134,0.0002,0.0009,0.002,0.0018,0.0002,0.0126,0.117,0.0002,0.0012,0.01,0.2142
1761648300,0.0001,0.0014,0.0018,0.005,0.0028,0.0215,0.0002,0.0219,0.0135,0.0002,0.0009,0.002,0.0017,0.0003,0.0127,0.0001,0.0001,0.0013,0.0098,0.0973
1761649200,0.0002,0.0015,0.002,0.0049,0.0028,0.0215,0.0001,0.022,0.0135,0.0002,0.0009,0.0019,0.0018,0.0001,0.0127,0.0002,0.0002,0.0012,0.0099,0.0976
1761650100,0.0003,0.0016,0.0019,0.005,0.0029,0.0215,0.0001,0.0218,0.0134,0.0002,0.001,0.002,0.0017,0.0,0.0128,0.0196,0.0002,0.0011,0.01,0.1171
1761651000,0.0002,0.0014,0.002,0.005,0.0028,0.0216,0.0002,0.0218,0.0135,0.0003,0.001,0.002,0.0016,0.0001,0.0126,0.0489,0.0003,0.0013,0.01,0.1466
1761651900,0.0001,0.0014,0.0019,0.0049,0.003,0.0216,0.0002,0.0219,0.0134,0.0002,0.001,0.002,0.0018,0.0003,0.0127,0.0488,0.0002,0.0012,0.0099,0.1465
1761652800,0.0002,0.0015,0.002,0.0049,0.0029,0.0216,0.0001,0.022,0.0134,0.0001,0.0009,0.002,0.0017,0.0002,0.0127,0.0001,0.0002,0.0013,0.0098,0.0976
1761653700,0.0001,0.0014,0.0019,0.0049,0.0028,0.0214,0.0001,0.0218,0.0136,0.0002,0.001,0.0021,0.0017,0.0001,0.0126,0.0002,0.0002,0.0013,0.0099,0.0973
1761654600,0.0539,0.0065,0.0137,0.0003,0.004,0.0359,0.0001,0.0027,0.0179,0.0028,0.0013,0.0038,0.0024,0.0095,0.0254,0.0002,0.0002,0.0013,0.0082,0.1901
1761655500,0.0538,0.0065,0.0136,0.0002,0.004,0.0358,0.0003,0.0027,0.0181,0.0026,0.0012,0.0039,0.0024,0.0096,0.0253,0.0001,0.0003,0.0014,0.008,0.1898
1761656400,0.0538,0.0065,0.0137,0.0001,0.0039,0.0358,0.0002,0.0025,0.018,0.0028,0.0013,0.0038,0.0025,0.0095,0.0253,0.0001,0.0003,0.0012,0.0081,0.1894
1761657300,0.0538,0.0066,0.0136,0.0001,0.0039,0.0359,0.0002,0.0027,0.0179,0.0027,0.0013,0.004,0.0024,0.0096,0.0254,0.0008,0.0001,0.0014,0.0082,0.1906
1761658200,0.0538,0.0066,0.0136,0.0002,0.0039,0.0359,0.0002,0.0025,0.0179,0.0027,0.0013,0.0038,0.0025,0.0097,0.0253,0.0017,0.0002,0.0013,0.0082,0.1913
1761659100,0.0538,0.0065,0.0137,0.0002,0.004,0.036,0.0003,0.0026,0.0179,0.0028,0.0013,0.0039,0.0023,0.0097,0.0253,0.0016,0.0001,0.0013,0.0082,0.1915
1761660000,0.0539,0.0066,0.0136,0.0002,0.0039,0.0359,0.0001,0.0028,0.018,0.0027,0.0014,0.0039,0.0025,0.0095,0.0253,0.0015,0.0001,0.0012,0.008,0.1911
1761660900,0.0539,0.0066,0.0135,0.0003,0.004,0.0359,0.0002,0.0026,0.018,0.0028,0.0013,0.0039,0.0024,0.0095,0.0254,0.0016,0.0002,0.0013,0.0082,0.1916
1761661800,0.0539,0.0065,0.0136,0.0001,0.0039,0.0359,0.0002,0.0026,0.018,0.0027,0.0014,0.0039,0.0024,0.0095,0.0253,0.0015,0.0002,0.0014,0.008,0.191
1761662700,0.0538,0.0067,0.0137,0.0002,0.004,0.0358,0.0001,0.0025,0.018,0.0027,0.0014,0.0039,0.0024,0.0095,0.0253,0.0016,0.0002,0.0013,0.008,0.1911
1761663600,0.0539,0.0066,0.0137,0.0002,0.0041,0.0358,0.0001,0.0025,0.0181,0.0028,0.0012,0.0038,0.0024,0.0096,0.0254,0.0003,0.0001,0.0012,0.008,0.1898
1761664500,0.0538,0.0067,0.0137,0.0002,0.0039,0.0359,0.0003,0.0026,0.0179,0.0028,0.0013,0.0039,0.0024,0.0095,0.0254,0.0001,0.0001,0.0014,0.008,0.1899
1761665400,0.0538,0.0066,0.0136,0.0001,0.004,0.0359,0.0002,0.0025,0.018,0.0028,0.0013,0.0039,0.0024,0.0096,0.0253,0.0003,0.0002,0.0013,0.0081,0.1899
1761666300,0.0539,0.0067,0.0135,0.0001,0.004,0.0359,0.0001,0.0027,0.018,0.0026,0.0013,0.0038,0.0024,0.0096,0.0253,0.0002,0.0003,0.0013,0.0081,0.1898
1761667200,0.0537,0.0066,0.0136,0.0001,0.004,0.0359,0.0002,0.0025,0.018,0.0027,0.0014,0.0039,0.0024,0.0096,0.0254,0.0003,0.0002,0.0014,0.0082,0.1901
1761668100,0.0539,0.0066,0.0137,0.0003,0.004,0.0358,0.0002,0.0027,0.0179,0.0027,0.0013,0.004,0.0024,0.0094,0.0255,0.0003,0.0002,0.0014,0.0081,0.1904
1761669000,0.0003,0.0072,0.0099,0.0052,0.0002,0.0305,0.0002,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.014,0.0003,0.0001,0.0003,0.0001,0.0001,0.0692
1761669900,0.0001,0.0072,0.0101,0.0051,0.0001,0.0305,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.014,0.0001,0.0002,0.0001,0.0002,0.0002,0.0691
1761670800,0.0002,0.0072,0.01,0.0051,0.0001,0.0305,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.014,0.0002,0.0002,0.0001,0.0001,0.0002,0.0689
1761671700,0.0002,0.007,0.0101,0.0052,0.0002,0.0305,0.0001,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0139,0.0001,0.0002,0.0001,0.0002,0.0003,0.0693
1761672600,0.0002,0.0071,0.0101,0.0051,0.0002,0.0306,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0139,0.0003,0.0001,0.0002,0.0002,0.0001,0.0691
1761673500,0.0001,0.0071,0.0101,0.0052,0.0002,0.0304,0.0002,0.0002,0.0003,0.0002,0.0,0.0001,0.0001,0.0141,0.0002,0.0,0.0001,0.0002,0.0002,0.069
1761674400,0.0002,0.0071,0.0101,0.0053,0.0001,0.0306,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0002,0.0139,0.0002,0.0001,0.0001,0.0,0.0001,0.0692
1761675300,0.0001,0.0071,0.0101,0.005,0.0001,0.0305,0.0001,0.0002,0.0002,0.0,0.0002,0.0001,0.0001,0.0141,0.0003,0.0003,0.0002,0.0001,0.0003,0.0691
1761676200,0.0002,0.013,0.0082,0.0095,0.0001,0.0325,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0,0.0147,0.0001,0.0002,0.0001,0.0002,0.0001,0.0798
1761677100,0.0001,0.013,0.0081,0.0094,0.0002,0.0324,0.0002,0.0002,0.0003,0.0001,0.0001,0.0002,0.0002,0.0147,0.0002,0.0003,0.0001,0.0001,0.0002,0.0801
1761678000,0.0001,0.0127,0.0083,0.0095,0.0001,0.0325,0.0003,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0.0147,0.0002,0.0002,0.0002,0.0002,0.0003,0.0804
1761678900,0.0001,0.0127,0.0082,0.0095,0.0001,0.0326,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0149,0.0001,0.0002,0.0002,0.0002,0.0002,0.0801
1761679800,0.0002,0.0127,0.0082,0.0095,0.0001,0.0325,0.0001,0.0003,0.0001,0.0001,0.0001,0.0,0.0001,0.0148,0.0,0.0001,0.0001,0.0002,0.0001,0.0793
1761680700,0.0002,0.0129,0.0082,0.0095,0.0001,0.0323,0.0002,0.0001,0.0003,0.0002,0.0001,0.0001,0.0002,0.0147,0.0002,0.0002,0.0001,0.0002,0.0002,0.08
1761681600,0.0002,0.0128,0.0082,0.0094,0.0001,0.0325,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0149,0.0002,0.0003,0.0001,0.0002,0.0001,0.0801
1761682500,0.0003,0.0128,0.0083,0.0095,0.0,0.0325,0.0002,0.0001,0.0003,0.0002,0.0001,0.0001,0.0001,0.0148,0.0,0.0003,0.0001,0.0002,0.0001,0.08
1761683400,0.0001,0.0129,0.0081,0.0093,0.0001,0.0324,0.0003,0.0003,0.0,0.0001,0.0001,0.0001,0.0002,0.0148,0.0002,0.0002,0.0001,0.0002,0.0,0.0795
1761684300,0.0003,0.0129,0.0083,0.0094,0.0002,0.0325,0.0003,0.0001,0.0002,0.0,0.0002,0.0002,0.0002,0.0149,0.0003,0.0001,0.0001,0.0002,0.0003,0.0807
1761685200,0.0001,0.0129,0.0084,0.0094,0.0002,0.0324,0.0003,0.0002,0.0003,0.0002,0.0,0.0001,0.0001,0.0147,0.0003,0.0001,0.0003,0.0002,0.0,0.0802
1761686100,0.0002,0.0128,0.0083,0.0094,0.0001,0.0325,0.0003,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0147,0.0001,0.0001,0.0002,0.0002,0.0002,0.0798
1761687000,0.0002,0.0128,0.0083,0.0096,0.0001,0.0325,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0147,0.0003,0.0001,0.0001,0.0002,0.0001,0.0803
1761687900,0.0001,0.0127,0.0083,0.0094,0.0002,0.0324,0.0001,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0147,0.0002,0.0002,0.0,0.0001,0.0002,0.0794
1761688800,0.0002,0.013,0.0083,0.0094,0.0001,0.0326,0.0003,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0149,0.0002,0.0003,0.0001,0.0003,0.0001,0.0807
1761689700,0.0001,0.0129,0.0082,0.0095,0.0001,0.0324,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0147,0.0001,0.0003,0.0002,0.0002,0.0003,0.08
1761690600,0.0002,0.0129,0.0083,0.0093,0.0001,0.0324,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0147,0.0003,0.0001,0.0002,0.0002,0.0003,0.0801
1761691500,0.0003,0.0128,0.0083,0.0094,0.0002,0.0325,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0001,0.0148,0.0002,0.0002,0.0002,0.0003,0.0002,0.0808
1761692400,0.0003,0.0128,0.0082,0.0094,0.0001,0.0324,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,0.0148,0.0001,0.0003,0.0003,0.0003,0.0001,0.0803
1761693300,0.0001,0.0127,0.0083,0.0094,0.0002,0.0324,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0148,0.0002,0.0002,0.0002,0.0002,0.0002,0.0799
1761694200,0.0002,0.0129,0.0083,0.0095,0.0002,0.0325,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0148,0.0001,0.0001,0.0002,0.0002,0.0002,0.0805
1761695100,0.0001,0.0129,0.0082,0.0094,0.0001,0.0325,0.0003,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0147,0.0002,0.0001,0.0003,0.0001,0.0002,0.0799
1761696000,0.0003,0.0128,0.0082,0.0095,0.0002,0.0325,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0147,0.0002,0.0001,0.0001,0.0001,0.0001,0.0799
1761696900,0.0001,0.0128,0.0083,0.0094,0.0002,0.0324,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0147,0.0002,0.0002,0.0003,0.0001,0.0001,0.0797
1761697800,0.0003,0.0036,0.0048,0.0017,0.0006,0.0229,0.0002,0.0157,0.0013,0.0003,0.0006,0.0008,0.0011,0.0001,0.0039,0.0003,0.0002,0.0025,0.0029,0.0638
1761698700,0.0003,0.0036,0.0048,0.0017,0.0007,0.0229,0.0003,0.0157,0.0013,0.0003,0.0005,0.0008,0.0012,0.0001,0.0037,0.0001,0.0001,0.0026,0.0029,0.0636
